         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   3.694000E-12   1.0016E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.8268E+06   1.4130E+06   1.1435E-05   2.2787E-05   7.8788E-06   3.8151E-06   1.4386E-06   1.4808E+03   4.7111E-09   2.1196E-09   1.2124E-09   3.2686E-09   2.7583E-08   5.9001E-16   2.1637E+04   0.0000E+00   8.9202E-12   1.4054E+06   1.0014E+09   5.3374E-02   3.9931E+04   9.5079E-24   1.2340E-09   6.4320E+04   1.4801E+03   0.0000E+00   6.6935E-02   1.4163E-18   2.1654E+04   4.0562E+04   2.2859E-17   6.9386E+03   1.9806E-12   6.8666E-16   2.2884E-34
   3.732000E-12   1.0016E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.8970E+06   1.4275E+06   1.1672E-05   2.3259E-05   8.0418E-06   3.8940E-06   1.4683E-06   1.4961E+03   4.8085E-09   2.1634E-09   1.2375E-09   3.3362E-09   2.8153E-08   6.0841E-16   2.1860E+04   0.0000E+00   9.1983E-12   1.4198E+06   1.0014E+09   5.4478E-02   4.0341E+04   1.0007E-23   1.2725E-09   6.4982E+04   1.4953E+03   0.0000E+00   6.8319E-02   1.4605E-18   2.1877E+04   4.0979E+04   2.3572E-17   7.0101E+03   2.0215E-12   7.0806E-16   2.3839E-34
   3.770000E-12   1.0016E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.9673E+06   1.4421E+06   1.1911E-05   2.3735E-05   8.2064E-06   3.9737E-06   1.4984E-06   1.5113E+03   4.9069E-09   2.2077E-09   1.2628E-09   3.4044E-09   2.8729E-08   6.2718E-16   2.2082E+04   0.0000E+00   9.4822E-12   1.4343E+06   1.0015E+09   5.5593E-02   4.0751E+04   1.0527E-23   1.3118E-09   6.5644E+04   1.5105E+03   0.0000E+00   6.9718E-02   1.5055E-18   2.2100E+04   4.1396E+04   2.4299E-17   7.0815E+03   2.0629E-12   7.2989E-16   2.4825E-34
   3.808000E-12   1.0016E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.0375E+06   1.4566E+06   1.2153E-05   2.4216E-05   8.3727E-06   4.0543E-06   1.5288E-06   1.5265E+03   5.0063E-09   2.2524E-09   1.2884E-09   3.4734E-09   2.9311E-08   6.4634E-16   2.2305E+04   0.0000E+00   9.7719E-12   1.4488E+06   1.0015E+09   5.6720E-02   4.1162E+04   1.1068E-23   1.3518E-09   6.6306E+04   1.5257E+03   0.0000E+00   7.1130E-02   1.5515E-18   2.2323E+04   4.1813E+04   2.5041E-17   7.1529E+03   2.1047E-12   7.5218E-16   2.5840E-34
   3.847000E-12   1.0016E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.1096E+06   1.4715E+06   1.2403E-05   2.4715E-05   8.5452E-06   4.1377E-06   1.5602E-06   1.5421E+03   5.1094E-09   2.2988E-09   1.3149E-09   3.5449E-09   2.9914E-08   6.6640E-16   2.2534E+04   0.0000E+00   1.0075E-11   1.4636E+06   1.0015E+09   5.7888E-02   4.1583E+04   1.1646E-23   1.3938E-09   6.6986E+04   1.5413E+03   0.0000E+00   7.2595E-02   1.5996E-18   2.2552E+04   4.2241E+04   2.5818E-17   7.2263E+03   2.1480E-12   7.7551E-16   2.6914E-34
   3.886000E-12   1.0017E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.1817E+06   1.4865E+06   1.2656E-05   2.5219E-05   8.7194E-06   4.2221E-06   1.5920E-06   1.5577E+03   5.2135E-09   2.3456E-09   1.3417E-09   3.6172E-09   3.0524E-08   6.8687E-16   2.2762E+04   0.0000E+00   1.0385E-11   1.4785E+06   1.0015E+09   5.9068E-02   4.2004E+04   1.2249E-23   1.4366E-09   6.7665E+04   1.5569E+03   0.0000E+00   7.4074E-02   1.6488E-18   2.2781E+04   4.2668E+04   2.6610E-17   7.2996E+03   2.1918E-12   7.9932E-16   2.8022E-34
   3.926000E-12   1.0017E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.2557E+06   1.5018E+06   1.2918E-05   2.5741E-05   8.8999E-06   4.3095E-06   1.6250E-06   1.5737E+03   5.3214E-09   2.3942E-09   1.3695E-09   3.6920E-09   3.1155E-08   7.0830E-16   2.2997E+04   0.0000E+00   1.0709E-11   1.4937E+06   1.0015E+09   6.0290E-02   4.2436E+04   1.2892E-23   1.4814E-09   6.8362E+04   1.5729E+03   0.0000E+00   7.5607E-02   1.7002E-18   2.3016E+04   4.3107E+04   2.7440E-17   7.3748E+03   2.2371E-12   8.2425E-16   2.9192E-34
   3.966000E-12   1.0017E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.3296E+06   1.5171E+06   1.3183E-05   2.6268E-05   9.0822E-06   4.3978E-06   1.6583E-06   1.5897E+03   5.4303E-09   2.4432E-09   1.3976E-09   3.7676E-09   3.1793E-08   7.3017E-16   2.3231E+04   0.0000E+00   1.1040E-11   1.5089E+06   1.0015E+09   6.1525E-02   4.2868E+04   1.3562E-23   1.5272E-09   6.9059E+04   1.5889E+03   0.0000E+00   7.7155E-02   1.7527E-18   2.3250E+04   4.3546E+04   2.8287E-17   7.4500E+03   2.2830E-12   8.4968E-16   3.0400E-34
   4.006000E-12   1.0017E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.4036E+06   1.5324E+06   1.3450E-05   2.6801E-05   9.2664E-06   4.4870E-06   1.6919E-06   1.6058E+03   5.5404E-09   2.4927E-09   1.4259E-09   3.8440E-09   3.2437E-08   7.5249E-16   2.3465E+04   0.0000E+00   1.1377E-11   1.5242E+06   1.0015E+09   6.2773E-02   4.3300E+04   1.4260E-23   1.5739E-09   6.9756E+04   1.6049E+03   0.0000E+00   7.8720E-02   1.8063E-18   2.3485E+04   4.3985E+04   2.9151E-17   7.5252E+03   2.3292E-12   8.7564E-16   3.1644E-34
   4.047000E-12   1.0017E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.4794E+06   1.5481E+06   1.3727E-05   2.7353E-05   9.4572E-06   4.5793E-06   1.7267E-06   1.6222E+03   5.6544E-09   2.5440E-09   1.4552E-09   3.9231E-09   3.3104E-08   7.7583E-16   2.3706E+04   0.0000E+00   1.1730E-11   1.5398E+06   1.0016E+09   6.4065E-02   4.3743E+04   1.5004E-23   1.6227E-09   7.0471E+04   1.6213E+03   0.0000E+00   8.0339E-02   1.8623E-18   2.3726E+04   4.4435E+04   3.0055E-17   7.6023E+03   2.3772E-12   9.0278E-16   3.2958E-34
   4.088000E-12   1.0018E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.5552E+06   1.5638E+06   1.4007E-05   2.7910E-05   9.6498E-06   4.6726E-06   1.7619E-06   1.6386E+03   5.7695E-09   2.5958E-09   1.4848E-09   4.0029E-09   3.3778E-08   7.9965E-16   2.3946E+04   0.0000E+00   1.2090E-11   1.5554E+06   1.0016E+09   6.5370E-02   4.4186E+04   1.5780E-23   1.6725E-09   7.1185E+04   1.6377E+03   0.0000E+00   8.1975E-02   1.9194E-18   2.3967E+04   4.4884E+04   3.0978E-17   7.6794E+03   2.4256E-12   9.3048E-16   3.4313E-34
   4.130000E-12   1.0018E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.6329E+06   1.5799E+06   1.4297E-05   2.8487E-05   9.8492E-06   4.7691E-06   1.7983E-06   1.6554E+03   5.8887E-09   2.6494E-09   1.5155E-09   4.0856E-09   3.4476E-08   8.2455E-16   2.4192E+04   0.0000E+00   1.2467E-11   1.5714E+06   1.0016E+09   6.6720E-02   4.4639E+04   1.6607E-23   1.7246E-09   7.1917E+04   1.6545E+03   0.0000E+00   8.3668E-02   1.9792E-18   2.4213E+04   4.5345E+04   3.1942E-17   7.7584E+03   2.4757E-12   9.5944E-16   3.5745E-34
   4.172000E-12   1.0018E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.7105E+06   1.5960E+06   1.4589E-05   2.9070E-05   1.0051E-05   4.8667E-06   1.8351E-06   1.6722E+03   6.0091E-09   2.7036E-09   1.5465E-09   4.1691E-09   3.5181E-08   8.4997E-16   2.4438E+04   0.0000E+00   1.2851E-11   1.5874E+06   1.0016E+09   6.8084E-02   4.5093E+04   1.7469E-23   1.7778E-09   7.2649E+04   1.6713E+03   0.0000E+00   8.5379E-02   2.0402E-18   2.4460E+04   4.5806E+04   3.2926E-17   7.8373E+03   2.5263E-12   9.8900E-16   3.7220E-34
   4.214000E-12   1.0018E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.7882E+06   1.6121E+06   1.4884E-05   2.9658E-05   1.0254E-05   4.9652E-06   1.8722E-06   1.6890E+03   6.1307E-09   2.7583E-09   1.5778E-09   4.2535E-09   3.5892E-08   8.7589E-16   2.4684E+04   0.0000E+00   1.3243E-11   1.6034E+06   1.0016E+09   6.9462E-02   4.5546E+04   1.8366E-23   1.8320E-09   7.3381E+04   1.6881E+03   0.0000E+00   8.7107E-02   2.1024E-18   2.4706E+04   4.6267E+04   3.3930E-17   7.9163E+03   2.5774E-12   1.0192E-15   3.8740E-34
